date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:58	233356/233356	---MCZ	200	added ('OK')	text/html	etag:%22u9n8a4csu75005%22	https://cashkaro.com/stores/adda247-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/adda247-coupons.html	(from https://cashkaro.com/stores)
19:04:59	221061/221061	---MCZ	200	added ('OK')	text/html	etag:%22159alr0877m4qio%22	https://cashkaro.com/stores/adda52	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/adda52.html	(from https://cashkaro.com/stores)
19:04:59	218681/218681	---MCZ	200	added ('OK')	text/html	etag:%228eflo5es624ono%22	https://cashkaro.com/stores/adda52-rummy-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/adda52-rummy-coupons.html	(from https://cashkaro.com/stores)
19:04:59	235920/235920	---MCZ	200	added ('OK')	text/html	etag:%22fdulfeyrtq51y5%22	https://cashkaro.com/stores/addresshome-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/addresshome-coupons.html	(from https://cashkaro.com/stores)
19:04:59	222476/222476	---MCZ	200	added ('OK')	text/html	etag:%2216wjx42nyzx4rmb%22	https://cashkaro.com/stores/adobe-offers	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/adobe-offers.html	(from https://cashkaro.com/stores)
19:05:00	246585/246585	---MCZ	200	added ('OK')	text/html	etag:%22o3c6ponc0e5a6i%22	https://cashkaro.com/stores/adorama-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/adorama-coupons.html	(from https://cashkaro.com/stores)
19:05:00	231481/231481	---MCZ	200	added ('OK')	text/html	etag:%22cy39u3zz1z4ykw%22	https://cashkaro.com/stores/aegonlife-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/aegonlife-coupons.html	(from https://cashkaro.com/stores)
19:05:01	239231/239231	---MCZ	200	added ('OK')	text/html	etag:%22d29ntvcpvg54ha%22	https://cashkaro.com/stores/agoda	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/agoda.html	(from https://cashkaro.com/stores)
19:05:01	248107/248107	---MCZ	200	added ('OK')	text/html	etag:%22xgx9vmqywb5bbu%22	https://cashkaro.com/stores/aha-taxis-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/aha-taxis-coupons.html	(from https://cashkaro.com/stores)
19:05:01	241507/241507	---MCZ	200	added ('OK')	text/html	etag:%22v75rnkmev567y%22	https://cashkaro.com/stores/airarabia-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/airarabia-coupons.html	(from https://cashkaro.com/stores)
